Year,Name,Position,College,Rating
2009,Evan Kaufman,SDE,Air Force Falcons,0.7889
2009,Tucker Hancock,WR,Air Force Falcons,0.7667
2009,Desi Rodriguez,DUAL,Air Force Falcons,0.7667
2009,Joey Parris,WR,Air Force Falcons,0.7667
2009,Brian Corcoran,OLB,Air Force Falcons,0.7667
2009,Nick Jackson,OG,Air Force Falcons,0.7667
2009,Cody Getz,ATH,Air Force Falcons,0.7667
2009,Devin Durden,TE,Air Force Falcons,0.7667
2009,Johnson Jamison,WDE,Air Force Falcons,0.7444
2009,Colin King,TE,Air Force Falcons,0.7444
2009,Brent Michaels,FB,Air Force Falcons,0.7444
2009,Drew Coleman,WR,Air Force Falcons,0.7444
2009,Joe Rippe,S,Air Force Falcons,0.7444
2009,Loyd Bradley,CB,Air Force Falcons,0.7222
2010,Antonio Andrews,DUAL,Air Force Falcons,0.8333
2010,Sean Craig,TE,Air Force Falcons,0.8333
2011,Aaron Marmer,WR,Air Force Falcons,NA
2012,Jerod Evans,DUAL,Air Force Falcons,NA
2012,Jalen Robinette,WR,Air Force Falcons,0.7667
2013,Michael Barden,K,Air Force Falcons,NA
2013,Weston Steelhammer,S,Air Force Falcons,0.7733
2013,Joel Foy,ILB,Air Force Falcons,0.7667
2013,Daren Echeveria,OG,Air Force Falcons,0.7667
2014,Nick Underwood,OLB,Air Force Falcons,0.7667
2014,Landon Galloway,TE,Air Force Falcons,0.7600
2014,Mitch McCulley,WR,Air Force Falcons,0.7533
2015,Austin Cutting,LS,Air Force Falcons,NA
2015,James Jones,CB,Air Force Falcons,0.8333
2015,Ronald Cleveland,APB,Air Force Falcons,0.7733
2016,Barton Lester,PRO,Air Force Falcons,NA
2016,George Silvanic,SDE,Air Force Falcons,NA
2016,Ashton Barnes,ATH,Air Force Falcons,0.7956
2016,Josh Stoner,APB,Air Force Falcons,0.7783
2016,Price Morgan,OLB,Air Force Falcons,0.7700
2016,Cole Strange,WDE,Air Force Falcons,0.7533
2017,Elijah Palm,S,Air Force Falcons,NA
2017,Zion Bowens,WR,Air Force Falcons,NA
2017,Jordan Jackson,DL,Air Force Falcons,NA
2017,Demani Hansford,CB,Air Force Falcons,NA
2017,Elisha Palm,S,Air Force Falcons,NA
2017,Jakeem Patrick,RB,Air Force Falcons,0.7806
2017,Patrick Nauert,SDE,Air Force Falcons,0.7783
2017,Thomas Dutton,TE,Air Force Falcons,0.7733
2017,Michael Purcell,SDE,Air Force Falcons,0.7726
2017,Kolby Barker,WDE,Air Force Falcons,0.7726
2017,Roland Williams III,WR,Air Force Falcons,0.7719
2017,Beau English,PRO,Air Force Falcons,0.7685
2017,Adonis Williams,DT,Air Force Falcons,0.7678
2017,Ben Peterson,WR,Air Force Falcons,0.7667
2017,Kyle Krepsz,OC,Air Force Falcons,0.7644
2017,Parker Ferguson,SDE,Air Force Falcons,0.7533
2017,Rhett Harris,OLB,Air Force Falcons,0.7483
2017,Grant Donaldson,OLB,Air Force Falcons,0.7400
2018,Haaziq Daniels,QB,Air Force Falcons,NA
2018,David Eure,CB,Air Force Falcons,0.8315
2018,Malik Rodgers,WR,Air Force Falcons,0.8065
2018,Jaylen Jones,OLB,Air Force Falcons,0.8054
2018,Tim McClendon,ILB,Air Force Falcons,0.8004
2018,Warren Bryan,DUAL,Air Force Falcons,0.7792
2019,Marquis Brown,RB,Air Force Falcons,NA
2019,David Chapeau,P,Air Force Falcons,NA
2019,Kyle Patterson,TE,Air Force Falcons,0.8317
2019,Nathan Peterson,OT,Air Force Falcons,0.8200
2019,Malik Scurlock,SDE,Air Force Falcons,0.8100
2019,Joe Quillin,DT,Air Force Falcons,0.8100
2019,Caden Blum,TE,Air Force Falcons,0.7900
2019,Brad Roberts,ATH,Air Force Falcons,0.7800
2019,Jadon Pearson,S,Air Force Falcons,0.7783
2019,John Eldridge,RB,Air Force Falcons,0.7700
2020,Jonah Jensen,QB,Air Force Falcons,NA
2020,Caleb Rillos,TE,Air Force Falcons,NA
2020,Kyle Niese,OG,Air Force Falcons,NA
2020,AJ Jefferson,CB,Air Force Falcons,NA
2020,Grayson Cook,OLB,Air Force Falcons,NA
2020,Wesley Ndago,OC,Air Force Falcons,0.8444
2020,Kaiser Cambra-Cho,S,Air Force Falcons,0.8137
2020,Fabrizio Pinton,K,Air Force Falcons,0.8050
2020,Kainoa Sayre,RB,Air Force Falcons,0.8000
2021,Tre Horner,WR,Air Force Falcons,NA
2021,Jameson Wang,QB,Air Force Falcons,NA
2021,Jarius Stewart,CB,Air Force Falcons,NA
2021,Joshua Sauickie,OG,Air Force Falcons,NA
2021,Kaden Meredith,RB,Air Force Falcons,0.8489
2021,Dru Polidore,CB,Air Force Falcons,0.8293
2021,Tylan Hines,APB,Air Force Falcons,0.8156
2021,Rayf Vinson,WR,Air Force Falcons,0.7956
2021,Jacob Tafoya,LB,Air Force Falcons,0.7883
2021,AJ Snow,QB,Air Force Falcons,0.7844
2021,Michael Schneider,S,Air Force Falcons,0.7783
2021,Jadon Furubotten,OT,Air Force Falcons,0.7733
2022,Kevin Miniefield,ATH,Air Force Falcons,NA
2022,Michael Mack,CB,Air Force Falcons,NA
2023,Aidan Behymer,TE,Air Force Falcons,NA
2023,Jacob Kilzer,QB,Air Force Falcons,NA
2023,Anthony Wenson,WR,Air Force Falcons,0.8350
2023,Brady Phillips,IOL,Air Force Falcons,0.8200
2004,Doug Williams,SDE,Akron Zips,0.7667
2004,Garrett Brewster,OG,Akron Zips,0.7667
2004,Chris Brown,CB,Akron Zips,0.7667
2004,Jared Cecchetti,OG,Akron Zips,0.7667
2004,Donte Cloud,OLB,Akron Zips,0.7667
2004,Brian Flaherty,PRO,Akron Zips,0.7667
2004,Stephon Fuqua,S,Akron Zips,0.7667
2004,Kevin Grant,ILB,Akron Zips,0.7667
2004,Jesse Arntz,DT,Akron Zips,0.7667
2004,Jamail Jackson,RB,Akron Zips,0.7667
2004,Eric Lively,TE,Akron Zips,0.7667
2004,Johnny Long,WR,Akron Zips,0.7667
2004,Kurt Shoemaker,DUAL,Akron Zips,0.7667
2004,Renaldo Siler,OLB,Akron Zips,0.7667
2004,Brion Stokes,OLB,Akron Zips,0.7667
2004,Andre Walker,APB,Akron Zips,0.7667
2004,C.J. Gruber,OT,Akron Zips,0.7667
2004,Gary Frisby,WR,Akron Zips,0.7556
2004,Joe McDaniel,FB,Akron Zips,0.7444
2004,Brandon Williams,WR,Akron Zips,0.7444
2004,Jemall Benjamin,ILB,Akron Zips,0.7444
2004,Doug Fife,TE,Akron Zips,0.7000
2005,Elliott Bates,OG,Akron Zips,NA
2005,Marlon Terry,DT,Akron Zips,0.8333
2005,Brandon Anderson,CB,Akron Zips,0.8333
2005,Zach Anderson,OT,Akron Zips,0.8333
2005,Jose Cruz,TE,Akron Zips,0.8333
2005,Carlton Jackson,ATH,Akron Zips,0.8333
2005,Al Teric Balaam,OLB,Akron Zips,0.7667
2005,Terrico Marshall,WDE,Akron Zips,0.7667
2005,Scott Uziel,TE,Akron Zips,0.7444
2005,J Sharps,WR,Akron Zips,0.7444
2005,Rodney Etienne,S,Akron Zips,0.7444
2005,Keith Huebner,OT,Akron Zips,0.7222
2005,Alex Allen,RB,Akron Zips,0.7222
2005,Joseph Tuzze,ILB,Akron Zips,0.7222
2005,Jermaine Lindsey,ATH,Akron Zips,0.7222
2005,Kevin Garner,WDE,Akron Zips,0.7222
2005,Chris Jacquemain,DUAL,Akron Zips,0.7000
2005,Chris Kemme,OT,Akron Zips,0.7000
2005,Josh Kiner,DT,Akron Zips,0.7000
2005,Bryant McMillon,APB,Akron Zips,0.7000
2005,Clarence McPherson,WDE,Akron Zips,0.7000
2005,DeAndre DeScott,CB,Akron Zips,0.7000
2005,Michael Alphonse,ILB,Akron Zips,0.7000
2006,Mark Jackson,OLB,Akron Zips,0.8778
2006,David Harvey,WR,Akron Zips,0.8333
2006,Igor Iveljic,K,Akron Zips,0.8333
2006,Andre Boone,RB,Akron Zips,0.8244
2006,Aaris Reed,APB,Akron Zips,0.8133
2006,Sean Hakes,PRO,Akron Zips,0.8089
2006,Derron Smith,OLB,Akron Zips,0.7800
2006,D.J. Henderson,WR,Akron Zips,0.7800
2006,Amin Kabir,S,Akron Zips,0.7667
2006,Tevlin Petit-Frer,WDE,Akron Zips,0.7667
2006,Mickey Baker,OLB,Akron Zips,0.7444
2006,Wayne Cobham,S,Akron Zips,0.7444
2006,Delvin Davis,CB,Akron Zips,0.7444
2006,Dante Barnes,CB,Akron Zips,0.7222
2006,Blake Smith,WDE,Akron Zips,0.7222
2006,Curtis Brown,WR,Akron Zips,0.7222
2006,Mitchell Magloire,OLB,Akron Zips,0.7000
2006,Shawn Lemon,WDE,Akron Zips,0.7000
2006,Sheldon Dennis,RB,Akron Zips,0.7000
2006,Jerrel Stoudemire,DT,Akron Zips,0.7000
2006,Mike Ward,OG,Akron Zips,0.7000
2006,Corey Woods,OT,Akron Zips,0.7000
2007,Paul Simkovich,OG,Akron Zips,0.8644
2007,Vincent Hill,WR,Akron Zips,0.8500
2007,Almondo Sewell,ILB,Akron Zips,0.8444
2007,Casey Estrada,OT,Akron Zips,0.8333
2007,Da'von Moore,CB,Akron Zips,0.8333
2007,Dan Marcoux,DT,Akron Zips,0.8111
2007,Gary Pride,ATH,Akron Zips,0.8111
2007,Matt Rodgers,DUAL,Akron Zips,0.8100
2007,Joe Rash,WDE,Akron Zips,0.8033
2007,Bryan Williams,S,Akron Zips,0.8000
2007,Jerome Royal,WR,Akron Zips,0.7833
2007,Ryan Simpson,DT,Akron Zips,0.7778
2007,Miguel Graham,CB,Akron Zips,0.7778
2007,Aaron Williams,OLB,Akron Zips,0.7678
2007,Zac Kasparek,OT,Akron Zips,0.7667
2007,Sean Fobbs,S,Akron Zips,0.7667
2007,Marquinn Davis,SDE,Akron Zips,0.7667
2007,Dan Ronsman,OG,Akron Zips,0.7444
2007,Jalil Carter,WR,Akron Zips,0.7444
2007,Shane Shead,WDE,Akron Zips,0.7444
2007,Deni Odofin,OLB,Akron Zips,0.7222
2007,Jake Anderson,OG,Akron Zips,0.7222
2007,Matt Little,OLB,Akron Zips,0.7222
2007,Brian Brikowski,OLB,Akron Zips,0.7222
2008,Deryn Bowser,WR,Akron Zips,0.8667
2008,Will Fleming,S,Akron Zips,0.8400
2008,Mitch Straight,OT,Akron Zips,0.8111
2008,Jordan Miller,PRO,Akron Zips,0.8111
2008,Norman Shuford,APB,Akron Zips,0.8100
2008,Josh Richmond,CB,Akron Zips,0.8000
2008,Nadir Brown,WR,Akron Zips,0.7889
2008,James Harvey,SDE,Akron Zips,0.7889
2008,Joe Pachuta,OT,Akron Zips,0.7667
2008,Marvase Byrd,CB,Akron Zips,0.7667
2008,Kevin Funches,CB,Akron Zips,0.7667
2008,Brian Wagner,OLB,Akron Zips,0.7667
2008,Manley Waller,ATH,Akron Zips,0.7667
2008,Troy Gilmer,RB,Akron Zips,0.7644
2008,Nate Schuler,OLB,Akron Zips,0.7444
2008,Adam Bice,OG,Akron Zips,0.7444
2008,Dashan Miller,WR,Akron Zips,0.7333
2008,Rhyne Ladrach,TE,Akron Zips,0.7222
2008,Jared Province,S,Akron Zips,0.7000
2008,Kevin Davis,S,Akron Zips,0.7000
2008,Andrew Colosimo,TE,Akron Zips,0.7000
2009,Patrick Nicely,PRO,Akron Zips,0.8589
2009,Christopher Henderson,DT,Akron Zips,0.8489
2009,Jake Brandt,OT,Akron Zips,0.8467
2009,Bill Alexander,CB,Akron Zips,0.8333
2009,Nolan Procter,WR,Akron Zips,0.8133
2009,Diamond Weaver,CB,Akron Zips,0.8000
2009,Phil Tonga,SDE,Akron Zips,0.8000
2009,Jeremy LaFrance,WR,Akron Zips,0.8000
2009,Randy Greenwood,ATH,Akron Zips,0.7900
2009,Joe Petrides,SDE,Akron Zips,0.7889
2009,Abdallah Homayed,ILB,Akron Zips,0.7889
2009,Jon Root,TE,Akron Zips,0.7889
2009,Joe Vidovic,OT,Akron Zips,0.7889
2009,Jordan Houser,CB,Akron Zips,0.7667
2009,Grant Williams,TE,Akron Zips,0.7667
2009,Adam Steiner,OG,Akron Zips,0.7667
2009,Anthony Meriwether,WR,Akron Zips,0.7667
2009,Jerrod Dillard,WR,Akron Zips,0.7667
2009,David Anderson,OLB,Akron Zips,0.7667
2009,Broderick Alexander,RB,Akron Zips,0.7667
2009,Devon Frieson,WR,Akron Zips,0.7222
2009,Blake Fraley,OLB,Akron Zips,0.7222
2009,Jake Delmonico,S,Akron Zips,0.7222
2009,Josh Couch,K,Akron Zips,0.7222
2010,Erick Howard,RB,Akron Zips,0.8689
2010,Keith Sconiers,WR,Akron Zips,0.8578
2010,Anthony Holmes,S,Akron Zips,0.8333
2010,Seth Cunningham,S,Akron Zips,0.8322
2010,Giorgio Bowers,RB,Akron Zips,0.8267
2010,Anthony Ritossa,TE,Akron Zips,0.8244
2010,Jamar Williams,ILB,Akron Zips,0.8178
2010,Anthony Schrock,WR,Akron Zips,0.8178
2010,Austin Bailey,FB,Akron Zips,0.8111
2010,Zach D'Orazio,PRO,Akron Zips,0.8100
2010,ShelDon Miller,S,Akron Zips,0.8100
2010,Tamir Turpin,RB,Akron Zips,0.8033
2010,Marquelo Suel,WR,Akron Zips,0.7889
2010,Lawrence Smith,ATH,Akron Zips,0.7889
2010,Carl Washington,CB,Akron Zips,0.7889
2010,Nico Caponi,SDE,Akron Zips,0.7778
2010,Marvin Staten,RB,Akron Zips,0.7667
2010,Patrick McCloskey,OG,Akron Zips,0.7667
2010,Dylan Potts,ATH,Akron Zips,0.7667
2010,Micah Lio,OT,Akron Zips,0.7667
2010,El'Rico Jones,WR,Akron Zips,0.7667
2010,Richard Hall,WDE,Akron Zips,0.7667
2010,Micklos Blake,CB,Akron Zips,0.7667
2010,Mike Bizzarro,WR,Akron Zips,0.7667
2011,Nick Rossi,ILB,Akron Zips,0.8042
2011,A.J. Fox,K,Akron Zips,0.7583
2011,Vinnie Rizzo,OG,Akron Zips,0.7500
2011,Karell Bostick,RB,Akron Zips,0.7433
2011,John Clay,OC,Akron Zips,0.7383
2011,Johnny Robinson,WR,Akron Zips,0.7383
2011,Devonte Morgan,CB,Akron Zips,0.7333
2011,Bryce Cheek,CB,Akron Zips,0.7333
2011,Andrew Bohan,OT,Akron Zips,0.7333
2011,Dylan Brumbaugh,DT,Akron Zips,0.7333
2011,Kyle Pohl,PRO,Akron Zips,0.7333
2011,Travis Switzer,OG,Akron Zips,0.7333
2011,Tyler Williams,RB,Akron Zips,0.7333
2011,Cody Grice,FB,Akron Zips,0.7333
2011,Justin March,OLB,Akron Zips,0.7333
2011,Dajour Morris,DT,Akron Zips,0.7333
2011,Isaiah Williams,SDE,Akron Zips,0.7333
2011,Bre Ford,RB,Akron Zips,0.7333
2011,John Griggs,SDE,Akron Zips,0.7000
2011,Clayton Moore,PRO,Akron Zips,0.7000
2011,A.J. Price,WR,Akron Zips,0.7000
2011,James Price,DT,Akron Zips,0.7000
2012,Dan Harding,PRO,Akron Zips,NA
2013,Cedric Brittnum,OG,Akron Zips,0.7500
2013,Jon Shelby,OLB,Akron Zips,0.7400
2013,Donte Williams,CB,Akron Zips,0.7000
2014,Anthony Clark,SDE,Akron Zips,0.8183
2014,Brock Boxen,DT,Akron Zips,0.8081
2014,Travonte Junius,OLB,Akron Zips,0.7752
2014,Kris Givens,CB,Akron Zips,0.7333
2015,Josh Ward,OLB,Akron Zips,NA
2015,Ulysees Gilbert,ILB,Akron Zips,0.8061
2015,Richie Cooper,WR,Akron Zips,0.7986
2015,Jason Williams,CB,Akron Zips,0.7967
2015,Mitchell Hlay,OT,Akron Zips,0.7917
2015,Montel Jordan,OT,Akron Zips,0.7793
2015,Vince Lockett,S,Akron Zips,0.7759
2015,Richie Kallay,OT,Akron Zips,0.7683
2015,Brandon Junk,TE,Akron Zips,0.7667
2015,Avery Cagle,TE,Akron Zips,0.7633
2015,Jaquavis Dixon,WR,Akron Zips,0.7619
2015,Tyler Shipman,DT,Akron Zips,0.7578
2015,Van Edwards,RB,Akron Zips,0.7533
2015,K'Von Wilson,CB,Akron Zips,0.7300
2015,Michael Means,WR,Akron Zips,0.7100
2015,Chris Bivins,CB,Akron Zips,0.7100
2016,Nate Stewart,WR,Akron Zips,NA
2016,Trevor Brown,SDE,Akron Zips,0.7894
2016,Brandon Council,OT,Akron Zips,0.7726
2017,Sammy Laster,S,Akron Zips,NA
2017,Reggie Corner,OLB,Akron Zips,0.7800
2017,Jordyn Riley,ATH,Akron Zips,0.7685
2017,Dustin Burkhart,WR,Akron Zips,0.7678
2017,Eric Bentley,SDE,Akron Zips,0.7578
2017,Matthew Hanson,SDE,Akron Zips,0.7533
2018,Keyondre White,RB,Akron Zips,0.8477
2018,Abraham Alce,RB,Akron Zips,0.8399
2018,Devin Jordan,OT,Akron Zips,0.8336
2018,Jalen Hooks,WR,Akron Zips,0.8014
2018,R.J. Kelly,OG,Akron Zips,0.7953
2018,Timothy Scippio,WR,Akron Zips,0.7903
2018,Rich Hall,CB,Akron Zips,0.7903
2018,Landon Forman,OT,Akron Zips,0.7900
2018,Devanier Floyd,RB,Akron Zips,0.7798
2018,Vincent Fonte,OT,Akron Zips,0.7792
2018,Bryce Petersen,OG,Akron Zips,0.7700
2018,Daishawn Brimage,WR,Akron Zips,0.7697
2018,Logan Hawkins,DT,Akron Zips,0.7597
2018,Gavin Blunt,WR,Akron Zips,0.7480
2019,Nick Demchuk,PRO,Akron Zips,NA
2019,Ryan Beckman,IOL,Akron Zips,NA
2019,Corey Thomas Jr.,S,Akron Zips,0.8574
2019,Peter Hayes-Patrick,RB,Akron Zips,0.8574
2019,Zach Gibson,PRO,Akron Zips,0.8106
2019,Michael Scott,OLB,Akron Zips,0.8067
2019,Keyshawn Swanson,CB,Akron Zips,0.8017
2019,Owen Murphy,OT,Akron Zips,0.8006
2019,Tyson McDonald,S,Akron Zips,0.7944
2019,John Mitchell,DT,Akron Zips,0.7900
2019,AJ Watts,ATH,Akron Zips,0.7883
2019,Michael Mathison,WR,Akron Zips,0.7733
2019,Randy Cochran,CB,Akron Zips,0.7683
2019,Xavior Gray,OT,Akron Zips,0.7333
2020,Ryan Jankowski,PRO,Akron Zips,NA
2020,George Qualls,WR,Akron Zips,NA
2020,Tyson Durant,CB,Akron Zips,NA
2020,Isiah Childs,OLB,Akron Zips,0.8315
2020,Janirr Wade,SDE,Akron Zips,0.8278
2020,Woobendy Guerrier,CB,Akron Zips,0.8226
2020,Juan Jarrett,OLB,Akron Zips,0.8193
2020,MyJaden Horton,DUAL,Akron Zips,0.8189
2020,S.L. McCall,OLB,Akron Zips,0.8156
2020,Teon Dollard,RB,Akron Zips,0.8141
2020,Joey Marousek,DUAL,Akron Zips,0.8085
2020,Ronan Chambers,OT,Akron Zips,0.8085
2020,Konata Mumpfield,ATH,Akron Zips,0.8081
2020,Brycen Yarmo,TE,Akron Zips,0.8074
2020,DiMarco Johnson,S,Akron Zips,0.8074
2020,Jonzell Norrils,RB,Akron Zips,0.8059
2020,Ryan McClain,OLB,Akron Zips,0.8026
2020,Ronald Jackson,S,Akron Zips,0.8006
2020,Michael Snowden,S,Akron Zips,0.8000
2020,Deacon Allen,OG,Akron Zips,0.7985
2020,Tristian Brank,TE,Akron Zips,0.7933
2020,Tobias Thomas,CB,Akron Zips,0.7900
2020,Nate Williams,OT,Akron Zips,0.7896
2020,Charles Amankwaa,CB,Akron Zips,0.7867
2020,Tony Georges,OG,Akron Zips,0.7856
2021,Josh Bryant,RB,Akron Zips,NA
2021,Jasaiah Gathings,WR,Akron Zips,0.8237
2021,D.J. Irons,QB,Akron Zips,0.8211
2021,Rishad Hence,CB,Akron Zips,0.8148
2021,Rey'Noi Summersett,LB,Akron Zips,0.8078
2021,Bennett Adler,DL,Akron Zips,0.8052
2021,Noel Roach,S,Akron Zips,0.8044
2021,Oran Singleton,ATH,Akron Zips,0.8022
2021,Myles Walker,WR,Akron Zips,0.8019
2021,Darrian Lewis,S,Akron Zips,0.7919
2021,Colin Lyons,IOL,Akron Zips,0.7911
2021,Luke Bauer,LB,Akron Zips,0.7856
2021,Matthew Monaghan,TE,Akron Zips,0.7733
2022,Tyhler Williams,IOL,Akron Zips,NA
2022,Charles Kellom,RB,Akron Zips,NA
2022,Kiawan Murphy,IOL,Akron Zips,NA
2022,Kyle Thomas,DT,Akron Zips,NA
2022,Ka'Marii Landers,OT,Akron Zips,0.8552
2022,Bobby Golden,WR,Akron Zips,0.8400
2022,Keylen Davis,OT,Akron Zips,0.8374
2022,Marquell Darnell,TE,Akron Zips,0.8328
2022,Dijon Jennings,QB,Akron Zips,0.8300
2022,Jourden Hale,OT,Akron Zips,0.7906
2022,Bryan McCoy,LB,Akron Zips,0.7844
2023,Owen Wiley,K,Akron Zips,NA
2023,Clarence Nunnally,DL,Akron Zips,NA
2023,Bruno Dall,DL,Akron Zips,0.8056
2007,Frank Kearse,SDE,Alabama A&M Bulldogs,NA
2011,Brandon King,DT,Alabama A&M Bulldogs,0.8000
2013,DeAndre Wise,OC,Alabama A&M Bulldogs,0.8000
2014,Octayvius Miles,WR,Alabama A&M Bulldogs,NA
2016,Caleb Kinnikin,OC,Alabama A&M Bulldogs,NA
2016,Torron Murray,CB,Alabama A&M Bulldogs,0.7844
2017,Kadeen Dryden,DT,Alabama A&M Bulldogs,NA
2017,Solomon Hunter,OLB,Alabama A&M Bulldogs,0.7200
2018,Marcus Cushnie,Edge,Alabama A&M Bulldogs,NA
2018,Gary Quarles,RB,Alabama A&M Bulldogs,NA
2019,Odieu Hilaire,WR,Alabama A&M Bulldogs,NA
2020,Carson Vinson,OG,Alabama A&M Bulldogs,0.7633
2021,Kaden McMullen,PRO,Alabama A&M Bulldogs,0.8600
2022,Avian Rice,LB,Alabama A&M Bulldogs,0.8117
2023,Cory Chavis,QB,Alabama A&M Bulldogs,NA
2004,Nick Walker,WR,Alabama Crimson Tide,0.9444
2004,Marcus Carter,S,Alabama Crimson Tide,0.8778
2004,Simeon Castille,S,Alabama Crimson Tide,0.8778
2004,Trent Davidson,TE,Alabama Crimson Tide,0.8778
2004,B.J. Stabler,OG,Alabama Crimson Tide,0.8778
2004,Kevin Hamilton,DT,Alabama Crimson Tide,0.8778
2004,D.J. Hall,WR,Alabama Crimson Tide,0.8556
2004,Travis Robinson,CB,Alabama Crimson Tide,0.8556
2004,Antoine Caldwell,OG,Alabama Crimson Tide,0.8333
2004,Curtis Dawson,DT,Alabama Crimson Tide,0.8333
2004,Jerami Holifield,SDE,Alabama Crimson Tide,0.8333
2004,Ezekiel Knight,ATH,Alabama Crimson Tide,0.8333
2004,Marcel Stamps,OLB,Alabama Crimson Tide,0.8333
2004,Will Oakley,WR,Alabama Crimson Tide,0.8111
2004,Jeffrey Dukes,S,Alabama Crimson Tide,0.7667
2004,Aaron McDaniel,ATH,Alabama Crimson Tide,0.7667
2005,Roy Upchurch,RB,Alabama Crimson Tide,0.9711
2005,Chris Keys,S,Alabama Crimson Tide,0.9639
2005,Lorenzo Washington,DT,Alabama Crimson Tide,0.9000
2005,Brandon Fanney,SDE,Alabama Crimson Tide,0.9000
2005,Nick Kyles,WR,Alabama Crimson Tide,0.8778
2005,Jimmy Johns,DUAL,Alabama Crimson Tide,0.8778
2005,Prince Hall,ILB,Alabama Crimson Tide,0.8778
2005,Bobby Greenwood,SDE,Alabama Crimson Tide,0.8778
2005,Ali Sharrief,ATH,Alabama Crimson Tide,0.8556
2005,Glen Coffee,RB,Alabama Crimson Tide,0.8556
2005,Jimmy Barnes,PRO,Alabama Crimson Tide,0.8556
2005,Chris Rogers,CB,Alabama Crimson Tide,0.8556
2005,Charles Hoke,TE,Alabama Crimson Tide,0.8556
2005,John Parker Wilson,PRO,Alabama Crimson Tide,0.8333
2005,Brandon Deaderick,WDE,Alabama Crimson Tide,0.8333
2005,Cole Harvey,OG,Alabama Crimson Tide,0.8333
2005,Desmond Jennings,ATH,Alabama Crimson Tide,0.8333
2005,Marlon Davis,OG,Alabama Crimson Tide,0.8333
2005,Antonio Forbes,SDE,Alabama Crimson Tide,0.8333
2005,Lionel Mitchell,CB,Alabama Crimson Tide,0.8333
2005,Cory Reamer,OLB,Alabama Crimson Tide,0.8333
2005,Zach Schreiber,WDE,Alabama Crimson Tide,0.8333
2005,Byron Walton,OG,Alabama Crimson Tide,0.8333
2005,Travis McCall,SDE,Alabama Crimson Tide,0.8333
2005,Scott Deaton,OG,Alabama Crimson Tide,0.8111
2005,Baron Huber,ILB,Alabama Crimson Tide,0.7889
2005,Evan Cardwell,OG,Alabama Crimson Tide,0.7222
2005,Sam Burnthall,S,Alabama Crimson Tide,0.7222
2006,Andre Smith,OG,Alabama Crimson Tide,0.9994
2006,Nikita Stover,WR,Alabama Crimson Tide,0.9578
2006,Taylor Pharr,OT,Alabama Crimson Tide,0.9434
2006,Mike Ford,RB,Alabama Crimson Tide,0.9333
2006,Justin Woodall,S,Alabama Crimson Tide,0.9328
2006,Mike McCoy,WR,Alabama Crimson Tide,0.9202
2006,Terry Grant,RB,Alabama Crimson Tide,0.9194
2006,Earl Alexander,WR,Alabama Crimson Tide,0.9072
2006,David Ross,OG,Alabama Crimson Tide,0.9049
2006,Alex Stadler,OT,Alabama Crimson Tide,0.9048
2006,Alex Stadler,OT,Alabama Crimson Tide,0.9048
2006,Marquis Johnson,CB,Alabama Crimson Tide,0.8995
2006,Marcus Udell,CB,Alabama Crimson Tide,0.8867
2006,Greg McElroy,PRO,Alabama Crimson Tide,0.8789
2006,Tremayne Coger,CB,Alabama Crimson Tide,0.8722
2006,Andy Davis,S,Alabama Crimson Tide,0.8722
2006,LaBronski Hutchins,OLB,Alabama Crimson Tide,0.8644
2006,Charlie Higgenbotham,ILB,Alabama Crimson Tide,0.8567
2006,Javier Arenas,ATH,Alabama Crimson Tide,0.8567
2006,Milton Talbert,WDE,Alabama Crimson Tide,0.8556
2006,Jake Jones,CB,Alabama Crimson Tide,0.8533
2006,Charlie Kirschman,ILB,Alabama Crimson Tide,0.8500
2006,J.D. Lott,TE,Alabama Crimson Tide,0.8400
2006,Brian Motley,OG,Alabama Crimson Tide,0.8333
2006,LaBronski Huntchins,OLB,Alabama Crimson Tide,0.8319
2006,Preston Dial,TE,Alabama Crimson Tide,0.8244
2007,Mark Holt,CB,Alabama Crimson Tide,NA
2007,Colin Gallagher,K,Alabama Crimson Tide,NA
2007,Rob Ezell,WR,Alabama Crimson Tide,NA
2007,Michael DeJohn,OLB,Alabama Crimson Tide,NA
2007,Logan Thomas,WR,Alabama Crimson Tide,NA
2007,J.B. Kern,ILB,Alabama Crimson Tide,NA
2007,Michael Ricks,S,Alabama Crimson Tide,0.9444
2007,Luther Davis,SDE,Alabama Crimson Tide,0.9425
2007,Rolando McClain,ILB,Alabama Crimson Tide,0.9398
2007,Brandon Gibson,WR,Alabama Crimson Tide,0.9268
2007,William Vlachos,OC,Alabama Crimson Tide,0.9146
2007,Alex Watkins,OLB,Alabama Crimson Tide,0.9011
2007,Chris Lett,CB,Alabama Crimson Tide,0.8900
2007,Alfred McCullough,OT,Alabama Crimson Tide,0.8867
2007,Nick Gentry,DT,Alabama Crimson Tide,0.8822
2007,Jeramie Griffin,FB,Alabama Crimson Tide,0.8789
2007,Demetrius Goode,RB,Alabama Crimson Tide,0.8756
2007,Marquis Maze,WR,Alabama Crimson Tide,0.8744
2007,Jamar Taylor,RB,Alabama Crimson Tide,0.8722
2007,Nick Fanuzzi,DUAL,Alabama Crimson Tide,0.8711
2007,Patrick Crump,OG,Alabama Crimson Tide,0.8689
2007,Kareem Jackson,CB,Alabama Crimson Tide,0.8667
2007,Josh Chapman,DT,Alabama Crimson Tide,0.8589
2007,Tarence Farmer,S,Alabama Crimson Tide,0.8567
